#sample	Num_CNVs	Num_Auto_Del	Num_Auto_Dup	Num_ChrX_Del	Num_ChrX_Dup	Len_CNVs	Len_Auto_Del	Len_Auto_Dup	Len_ChrX_Del	Len_ChrX_Dup	Chrm_aberration
NG_56470_JIBER_g_Plate_04_aff_GenomeWideSNP_6_F03_82260	6	3	2	1	0	454142	94091	102573	257478	0	
a520532_00_783842_072009_4059638_79973	5	0	5	0	0	3703574	0	3703574	0	0	
WEAVE_g_Plate_8_GenomeWideSNP_6_A10_58432	9	3	5	0	1	1055553	61553	534472	0	459528	
STOLE_p_Sweden_Affy_Wave4_P35_GenomeWideSNP_6_A09_522676	2	2	0	0	0	2206206	2206206	0	0	0	
CHOMP_73970_CHOMP_g_Plate_No__15_GenomeWideSNP_6_F10_48336	1	0	1	0	0	33386	0	33386	0	0	
CRAIG_BPDConsortium_082008_7C_F9	7	2	5	0	0	3590639	693187	2897452	0	0	
ROILY_g_Plate_12_GenomeWideSNP_6_F03_57946	5	2	2	0	1	179731	29460	128123	0	22148	
CRAIG_BPDConsortium_082008_7C_F7	4	3	1	0	0	347037	170212	176825	0	0	
LIMEN_p_Dublin_SCZ_Grp3_AffyP6_GenomeWideSNP_6_H11_162994	9	3	4	2	0	334458	165789	137772	30897	0	
CRAIG_BPDConsortium_082008_7C_F4	4	3	0	0	1	237054	214315	0	0	22739	
62812_PEASE_g_Plate_No__38_GenomeWideSNP_6_B09_51600	4	2	2	0	0	407134	87354	319780	0	0	
CRAIG_BPDConsortium_082008_7C_F2	4	2	2	0	0	77408	41122	36286	0	0	
WEAVE_g_Plate_8_GenomeWideSNP_6_C07_58388	5	5	0	0	0	124847	124847	0	0	0	
FACET_p_Cardiff_Grp4_Affy_P12_GenomeWideSNP_6_F04_171228	1	0	1	0	0	19590	0	19590	0	0	
k5571	7	3	3	0	1	695276	112943	292187	0	290146	
k5579	1	0	1	0	0	44632	0	44632	0	0	
NAIVE_p_Sweden_Affy_Wave4_P26_GenomeWideSNP_6_A09_520930	6	3	3	0	0	324615	99262	225353	0	0	
1517BPR1026_20100920_GWS6	4	3	1	0	0	410956	387189	23767	0	0	
85008_RIYAL_g_Plate_No__19_GenomeWideSNP_6_D11_46812	4	1	3	0	0	341660	33015	308645	0	0	
FILES_p_SwedSCZ_Batch1_Affy_4_GenomeWideSNP_6_C10_354388	2	2	0	0	0	27353	27353	0	0	0	
a520532_00_782254_072009_4059636_74055	6	1	5	0	0	777431	27593	749838	0	0	
WEIRS_p_Cardiff_Grp4_Affy_P4_GenomeWideSNP_6_D06_170594	3	1	2	0	0	66213	30014	36199	0	0	
a520532_00_782254_072009_4059636_74051	5	2	3	0	0	363798	252831	110967	0	0	
53226_OVULE_g_Plate_No__39_GenomeWideSNP_6_G05_51354	3	2	1	0	0	90212	50024	40188	0	0	
a520532_00_782254_072009_4059636_74053	4	1	3	0	0	194146	133361	60785	0	0	
a520532_00_782254_072009_4059636_74058	17	10	4	3	0	1532448	1319827	109740	102881	0	
a520532_00_782254_072009_4059636_74059	5	2	3	0	0	197858	64823	133035	0	0	
ROILY_g_Plate_12_GenomeWideSNP_6_D06_57990	6	5	1	0	0	194383	182478	11905	0	0	
ea07057_0409_08d_genomewidesnp_6_k5050	3	1	2	0	0	54226	23313	30913	0	0	
GAMPS_p_SwedSCZ_Batch1_Affy_14_GenomeWideSNP_6_E05_361530	3	1	2	0	0	62121	15480	46641	0	0	
VAGAL_p_ED_Grp3_SCZ_Affy_P6_GenomeWideSNP_6_C07_161764	5	3	2	0	0	288652	117218	171434	0	0	
LYRIC_g_Plate_10_GenomeWideSNP_6_B12_57698	8	4	4	0	0	387895	148353	239542	0	0	
SCHWA_g_Plate_No__3_GenomeWideSNP_6_H08_54132	4	3	1	0	0	144562	124972	19590	0	0	
BIDES_g_Plate_No__32_GenomeWideSNP_6_D01_51886	5	3	2	0	0	823082	301801	521281	0	0	
a520532_00_796416_022010_4069417_99080	8	4	2	1	1	280263	146881	67554	12849	52979	
CRAIG_BPDConsortium_082708_2C_F11	3	3	0	0	0	515247	515247	0	0	0	
CRAIG_BPDConsortium_082708_2C_F10	3	2	1	0	0	47303	33803	13500	0	0	
12C_E05_BPDConsortium_111908	5	2	2	0	1	435195	155181	118690	0	161324	
ARDOR_g_Plate_No__31_GenomeWideSNP_6_E08_51808	3	1	2	0	0	174817	31665	143152	0	0	
CRAIG_BPDConsortium_080508_1C_D10	5	1	4	0	0	305237	27877	277360	0	0	
a520532_00_794911_012010_4067640_14490	6	3	2	1	0	315572	77123	225406	13043	0	
FLIPS_g_Plate_No__10_GenomeWideSNP_6_C01_48378	5	2	3	0	0	232402	60638	171764	0	0	
a520532_00_798944_053110_4071892_79630	5	3	2	0	0	717437	612113	105324	0	0	
NG_86283_FOGEY_g_Plate_13_GenomeWideSNP_6_B02_81266	3	3	0	0	0	203880	203880	0	0	0	
a520532_00_791521_092009_4061268_16659	1	1	0	0	0	66777	66777	0	0	0	
INGLE_84625_INGLE_g_Plate_No__27_GenomeWideSNP_6_G06_50794	3	2	1	0	0	116173	88144	28029	0	0	
a520532_00_791521_092009_4061268_16655	3	0	3	0	0	722521	0	722521	0	0	
GW6_082408K_SS3_112352	1	1	0	0	0	27582	27582	0	0	0	
23411_QUINT_g_Plate_No__37_GenomeWideSNP_6_B10_61962	4	2	2	0	0	506353	258536	247817	0	0	
a520532_00_791521_092009_4061268_16652	9	6	2	0	1	1090299	189277	786419	0	114603	
a520532_00_791521_092009_4061268_16651	6	4	1	1	0	623052	422615	92895	107542	0	
STOUR_p_Sweden_Affy_Wave4_P25_GenomeWideSNP_6_E06_520676	9	3	6	0	0	550361	81022	469339	0	0	
CECAL_p_Sweden_Affy_Wave4_P14_GenomeWideSNP_6_E07_514680	2	1	1	0	0	140948	50039	90909	0	0	
FRAGS_p_Sweden_Affy_Wave4_P19_GenomeWideSNP_6_D11_519076	3	2	1	0	0	499146	289576	209570	0	0	
u503	2	0	2	0	0	24294	0	24294	0	0	
BENCH_g_Plate_No__26_GenomeWideSNP_6_H06_49836	3	2	0	0	1	189261	31871	0	0	157390	
I7005	4	2	0	0	2	567709	161564	0	0	406145	
NG_94732_dup_LURES_g_Plate_03_aff_GenomeWideSNP_6_H12_82600	8	0	6	2	0	249668	0	164387	85281	0	
JOYED_g_Plate_No__7_GenomeWideSNP_6_D12_46636	4	3	1	0	0	344860	79133	265727	0	0	
INERT_g_Plate_No__29_GenomeWideSNP_6_D02_50532	4	3	0	0	1	180345	153988	0	0	26357	
a520532_00_786213_072009_4057963_31773	4	3	1	0	0	244543	222953	21590	0	0	
IDOLS_g_Plate_19_GenomeWideSNP_6_F01_60542	14	10	4	0	0	1456636	1144151	312485	0	0	
NG_34747_QUIET_g_Plate_17_aff_GenomeWideSNP_6_D05_84400	6	4	1	0	1	160755	104848	44290	0	11617	
OVERS_p_Dublin_SCZ_Grp3_AffyP2_GenomeWideSNP_6_A08_162356	8	3	5	0	0	317989	111917	206072	0	0	
OP8159_GENOMEWIDESNP_6	4	2	2	0	0	379374	332320	47054	0	0	
TUNED_g_Plate_13_GenomeWideSNP_6_G08_58220	4	2	1	0	1	172463	44079	20111	0	108273	
JIBED_p_Sweden_Affy_Wave4_P23_GenomeWideSNP_6_D10_519924	5	2	3	0	0	941053	356499	584554	0	0	
LIANE_p_Cardiff_Grp4_Affy_P6_GenomeWideSNP_6_E05_170196	6	3	3	0	0	264608	160665	103943	0	0	
OBOLS_p_Sweden_Affy_Wave4_P30_GenomeWideSNP_6_H03_521604	1	1	0	0	0	63435	63435	0	0	0	
FACET_p_Cardiff_Grp4_Affy_P12_GenomeWideSNP_6_B02_171188	4	4	0	0	0	144642	144642	0	0	0	
a520532_00_783834_072009_4059638_78996	5	3	2	0	0	19017537	65591	18951946	0	0	
a520532_00_783834_072009_4059638_78993	5	1	3	0	1	552116	10296	133903	0	407917	
a520532_00_782250_072009_4059636_70670	1	1	0	0	0	82442	82442	0	0	0	
a520532_00_782250_072009_4059636_70671	3	1	2	0	0	109573	14621	94952	0	0	
a520532_00_782250_072009_4059636_70672	2	1	0	1	0	38162	23487	0	14675	0	
a520532_00_782250_072009_4059636_70673	2	0	1	0	1	446569	0	18786	0	427783	
JAPAN_p_ED_Grp3_SCZ_Affy_P1_GenomeWideSNP_6_A06_150466	1	0	1	0	0	12354	0	12354	0	0	
a520532_00_782250_072009_4059636_70675	2	1	1	0	0	921697	15218	906479	0	0	
a520532_00_793380_012010_4067647_44861	4	1	3	0	0	215147	12449	202698	0	0	
31653_INERT_g_Plate_No__29_GenomeWideSNP_6_F02_50536	3	3	0	0	0	58719	58719	0	0	0	
SMALT_p_Cardiff_Grp4_Affy_P8_GenomeWideSNP_6_C11_170480	5	2	3	0	0	196355	33871	162484	0	0	
SOAPY_p_ED_Grp3_SCZ_Affy_P3_GenomeWideSNP_6_B06_161554	2	2	0	0	0	30277	30277	0	0	0	
AHEAD_p_Cardiff_Grp4_Affy_P13_GenomeWideSNP_6_E10_170938	2	1	1	0	0	288952	29963	258989	0	0	
95917_KRAAL_g_Plate_No__14_GenomeWideSNP_6_F01_48768	4	2	2	0	0	574991	174597	400394	0	0	
TOLAS_p_Sweden_Affy_Wave4_P7_GenomeWideSNP_6_D05_513120	4	1	2	0	1	256667	47682	186885	0	22100	
TOWNY_g_Plate_No__21_GenomeWideSNP_6_F01_47616	2	0	2	0	0	58943	0	58943	0	0	
a520532_00_796681_022010_4069417_79930	4	3	1	0	0	291491	138993	152498	0	0	
NG_71665_LINKS_g_Plate_24_aff_GenomeWideSNP_6_B10_84284	4	1	2	0	1	553708	16717	109208	0	427783	
a520532_00_796681_022010_4069417_79936	3	2	1	0	0	101652	54999	46653	0	0	
WEIRS_p_Cardiff_Grp4_Affy_P4_GenomeWideSNP_6_H03_170554	6	3	3	0	0	516104	307382	208722	0	0	
a520532_00_796681_022010_4069417_79939	5	2	2	1	0	396906	148959	228711	19236	0	
a520532_00_788631_072009_4057889_55207	5	2	3	0	0	202477	57009	145468	0	0	
a520532_00_788631_072009_4057889_55202	6	2	4	0	0	826709	178149	648560	0	0	
CREEK_p_Sweden_Affy_Wave4_P27_GenomeWideSNP_6_G07_521106	4	1	2	0	1	342489	36002	197820	0	108667	
PEELS_g_Plate_No__4_GenomeWideSNP_6_E10_53774	10	6	2	1	1	765457	369975	266156	22856	106470	
HOSED_p_Sweden_Affy_Wave4_P20_GenomeWideSNP_6_C12_519266	5	3	0	1	1	621476	141158	0	19632	460686	
NG_31433_BARED_g_Plate_27_aff_GenomeWideSNP_6_B11_86436	5	1	4	0	0	434742	15458	419284	0	0	
ANNUL_g_Plate_No__13_GenomeWideSNP_6_H04_49588	8	5	2	0	1	3025794	316161	2618928	0	90705	
34547_TREYS_g_Plate_No__20_GenomeWideSNP_6_F11_48160	4	3	1	0	0	720140	702201	17939	0	0	
1517BPR1043_20100913_GWS6	8	1	4	0	3	872552	139647	172990	0	559915	
46542_PEARL_g_Plate_No__42_GenomeWideSNP_6_D10_61818	4	3	1	0	0	98881	58233	40648	0	0	
SEELY_g_GejKel_redo_plate2_GenomeWideSNP_6_G05_65820	3	3	0	0	0	171453	171453	0	0	0	
NG_81148_ABUTS_g_Plate_18_aff_GenomeWideSNP_6_G09_82742	2	1	1	0	0	450192	18180	432012	0	0	
PERDU_g_Plate_No__30_GenomeWideSNP_6_C06_51170	6	3	2	0	1	390842	113062	238099	0	39681	
20111212_17_GenomeWideSNP_6	2	2	0	0	0	47973	47973	0	0	0	
NG_52355_GRIFT_g_Plate_28_aff_GenomeWideSNP_6_E12_86650	4	2	1	0	1	157146	30019	18854	0	108273	
ARDOR_g_Plate_No__31_GenomeWideSNP_6_A04_51736	7	6	1	0	0	392806	346858	45948	0	0	
GW6_040109K_SS545_123762	9	3	4	1	1	638942	252970	226803	108862	50307	
RAJAH_p_SwedSCZ_Batch1_Affy_11_GenomeWideSNP_6_D08_362280	5	2	3	0	0	301513	91527	209986	0	0	
BRAWS_p_SwedSCZ_Batch1_Affy_1_GenomeWideSNP_6_A03_353942	2	1	1	0	0	242245	198763	43482	0	0	
CECAL_p_Sweden_Affy_Wave4_P14_GenomeWideSNP_6_H07_514730	2	1	1	0	0	73355	14976	58379	0	0	
STOLE_p_Sweden_Affy_Wave4_P35_GenomeWideSNP_6_F04_522560	4	2	1	0	1	363367	230916	23700	0	108751	
MOOLA_g_Plate_26_GenomeWideSNP_6_D09_61048	6	4	2	0	0	186758	118874	67884	0	0	
a520532_00_799841_053110_4071892_76907	3	1	2	0	0	519956	395555	124401	0	0	
ARDOR_g_Plate_No__31_GenomeWideSNP_6_A10_51832	4	1	3	0	0	109945	30332	79613	0	0	
a520532_00_798937_053110_4071892_78736	4	0	3	1	0	72865	0	50776	22089	0	
GW6_040109K_SS549_125315	6	4	2	0	0	437491	328506	108985	0	0	
PEELS_g_Plate_No__4_GenomeWideSNP_6_A03_53654	17	1	13	0	3	2936994	22465	2713632	0	200897	
NG_79439_PLAIN_g_Plate_23_GenomeWideSNP_6_G08_80796	3	1	2	0	0	192759	12011	180748	0	0	
a520532_00_798750_043010_4071877_15662	6	0	5	0	1	444572	0	392816	0	51756	
BOTCH_p_Cardiff_Grp4_Affy_P3_GenomeWideSNP_6_H11_169722	3	1	2	0	0	370516	21249	349267	0	0	
a520532_00_801855_033110_4070005_16539	2	0	2	0	0	768643	0	768643	0	0	
a520532_00_794970_012010_4067643_28303	4	1	2	1	0	286943	66886	201428	18629	0	
FAIRS_p_Dublin_SCZ_Grp3_AffyP13_GenomeWideSNP_6_H11_162802	3	0	3	0	0	74282	0	74282	0	0	
NG_62165_TONIC_g_Plate_14_aff_GenomeWideSNP_6_F05_81706	2	1	1	0	0	121469	13109	108360	0	0	
BOONS_g_Plate_17_GenomeWideSNP_6_B10_59312	7	3	2	1	1	381746	142437	132150	10779	96380	
16C_F08_BPDConsortium_100208	8	5	2	1	0	684983	563416	101935	19632	0	
MINCE_p_SwedSCZ_Batch1_Affy_15_GenomeWideSNP_6_G12_361976	6	2	4	0	0	161954	103599	58355	0	0	
BOOTH_p_Sweden_Affy_Wave4_P16_GenomeWideSNP_6_H06_514958	9	5	3	0	1	456050	321212	106282	0	28556	
rh5206_GenomeWideSNP_6_4feb2011	4	2	2	0	0	63374	29237	34137	0	0	
77282_KOTOS_g_Plate_No__34_GenomeWideSNP_6_H11_52438	2	1	1	0	0	40189	28024	12165	0	0	
SORNS_g_Plate_30_GenomeWideSNP_6_D12_64024	4	2	1	1	0	788464	85508	688043	14913	0	
EUROS_p_Sweden_Affy_Wave4_P29_GenomeWideSNP_6_E12_521378	2	2	0	0	0	30320	30320	0	0	0	
LIANE_p_Cardiff_Grp4_Affy_P6_GenomeWideSNP_6_D10_170274	8	2	5	1	0	390842	61406	234503	94933	0	
ELUDE_g_Plate_15_GenomeWideSNP_6_H06_60216	8	7	1	0	0	1660945	1532578	128367	0	0	
PEELS_g_Plate_No__4_GenomeWideSNP_6_G07_53730	3	1	2	0	0	142095	52023	90072	0	0	
CLICK_g_Plate_20_GenomeWideSNP_6_D05_59734	6	5	1	0	0	111871	97278	14593	0	0	
a520532_00_778335_022010_4067651_79914	3	2	1	0	0	231875	79571	152304	0	0	
THYME_g_Plate_No__18_GenomeWideSNP_6_A03_47062	4	3	1	0	0	237404	168760	68644	0	0	
FIBRE_p_Cardiff_Grp4_Affy_P1_GenomeWideSNP_6_E03_167988	3	2	1	0	0	128716	100892	27824	0	0	
NG_86510_HAMZA_g_Plate_21_aff_GenomeWideSNP_6_A02_83578	6	4	2	0	0	588889	469932	118957	0	0	
28913_STAYS_g_Plate_No__1_GenomeWideSNP_6_E04_54254	4	4	0	0	0	255856	255856	0	0	0	
a520532_00_798520_043010_4071875_99374	3	0	3	0	0	404084	0	404084	0	0	
a520532_00_798520_043010_4071875_99371	4	3	1	0	0	153746	142528	11218	0	0	
ANNUL_58762_ANNUL_g_Plate_No__13_GenomeWideSNP_6_C01_49530	4	3	1	0	0	149279	124175	25104	0	0	
NG_80549_ROBOT_g_Plate_33_GenomeWideSNP_6_C04_94152	4	0	3	1	0	306147	0	291293	14854	0	
SALSA_p_SwedSCZ_Batch1_Affy_9_GenomeWideSNP_6_D03_355742	7	3	2	0	2	813193	39476	128703	0	645014	
NG_21040_JENNY_g_Plate_15_aff_GenomeWideSNP_6_D12_81622	5	2	3	0	0	364517	72998	291519	0	0	
OVERS_p_Dublin_SCZ_Grp3_AffyP2_GenomeWideSNP_6_F08_162366	6	2	4	0	0	152162	97331	54831	0	0	
KRAAL_g_Plate_No__14_GenomeWideSNP_6_F06_48848	5	4	1	0	0	171143	82945	88198	0	0	
INERT_g_Plate_No__29_GenomeWideSNP_6_F12_50696	3	2	1	0	0	82505	63719	18786	0	0	
15210_IMAGE_g_Plate_No__11_GenomeWideSNP_6_C09_48698	4	2	2	0	0	355393	76726	278667	0	0	
NG_98839_TONIC_g_Plate_14_aff_GenomeWideSNP_6_B02_81650	2	2	0	0	0	99260	99260	0	0	0	
a520532_00_789014_122009_4061295_46735	8	3	4	0	1	2173861	257386	285980	0	1630495	
56117_SEELY_g_GejKel_redo_plate2_GenomeWideSNP_6_F08_65802	3	0	2	1	0	153980	0	140456	13524	0	
18824_LOINS_g_Plate_No__35_GenomeWideSNP_6_C01_52652	11	3	3	0	5	1030887	125188	497966	0	407733	
SALSA_p_SwedSCZ_Batch1_Affy_9_GenomeWideSNP_6_G07_355822	6	2	4	0	0	459728	160263	299465	0	0	
FIBRE_p_Cardiff_Grp4_Affy_P1_GenomeWideSNP_6_G10_168104	1	0	1	0	0	54310	0	54310	0	0	
PERDU_g_Plate_No__30_GenomeWideSNP_6_H11_51260	2	1	1	0	0	50885	29614	21271	0	0	
EXACT_p_Cardiff_Trios_AffyP3_GenomeWideSNP_6_D08_500886	7	5	2	0	0	649468	132931	516537	0	0	
NG_14870_ISTLE_g_Plate_10_aff_GenomeWideSNP_6_G09_83894	3	2	0	0	1	434326	267288	0	0	167038	
ea07057_0349_09d_genomewidesnp_6_k5128	6	1	4	0	1	231627	57038	87120	0	87469	
19C_H06_BPDConsortium_110408	7	1	6	0	0	250989	16003	234986	0	0	
NG_71729_HAMZA_g_Plate_21_aff_GenomeWideSNP_6_D02_83584	3	2	1	0	0	152922	114801	38121	0	0	
GAMPS_p_SwedSCZ_Batch1_Affy_14_GenomeWideSNP_6_E04_361528	2	2	0	0	0	100050	100050	0	0	0	
HARTS_p_Dublin_SCZ_Grp3_AffyP3_GenomeWideSNP_6_G04_162496	3	3	0	0	0	77218	77218	0	0	0	
IMAGE_g_Plate_No__11_GenomeWideSNP_6_D07_48668	5	3	2	0	0	562680	439404	123276	0	0	
19980_BIDES_g_Plate_No__32_GenomeWideSNP_6_F01_51890	6	4	2	0	0	473589	181288	292301	0	0	
19C_E09_BPDConsortium_110408	2	1	1	0	0	114796	11227	103569	0	0	
WARKS_p_Sweden_Affy_Wave4_P10_GenomeWideSNP_6_A04_513660	2	0	1	0	1	117772	0	54230	0	63542	
CRAIG_BPDConsortium_081908_8C_G10	6	2	1	1	2	1808328	65880	33682	1630495	78271	
SHREW_p_Dublin_SCZ_Grp3_AffyP8_GenomeWideSNP_6_B04_165226	4	1	3	0	0	159836	36022	123814	0	0	
REPRO_g_Plate_11_GenomeWideSNP_6_D11_57878	4	2	1	1	0	402761	199770	17215	185776	0	
GHEES_p_Dublin_SCZ_Grp3_AffyP16_GenomeWideSNP_6_C04_163108	6	2	3	0	1	681930	95609	480202	0	106119	
a520532_00_794340_022010_4067651_76944	5	1	4	0	0	87957	24480	63477	0	0	
METHS_p_Dublin_SCZ_Grp3_AffyP10_GenomeWideSNP_6_F09_163770	6	4	1	1	0	231895	133192	57169	41534	0	
NG_38075_ISTLE_g_Plate_10_aff_GenomeWideSNP_6_C03_83790	5	3	2	0	0	183092	78405	104687	0	0	
a520532_00_788635_072009_4057889_56427	3	3	0	0	0	77516	77516	0	0	0	
NG_47306_ALKYD_g_Plate_11_aff_GenomeWideSNP_6_G10_82950	2	2	0	0	0	165524	165524	0	0	0	
BOOTH_p_Sweden_Affy_Wave4_P16_GenomeWideSNP_6_E07_514974	2	0	2	0	0	45146	0	45146	0	0	
52947_SKALD_g_Plate_No__33_GenomeWideSNP_6_D05_52910	4	3	0	1	0	94145	71477	0	22668	0	
17C_C07_BPDConsortium_102108	3	2	1	0	0	68394	52707	15687	0	0	
GHEES_p_Dublin_SCZ_Grp3_AffyP16_GenomeWideSNP_6_E08_163176	4	2	2	0	0	151963	67123	84840	0	0	
063_1	7	3	4	0	0	460453	65653	394800	0	0	
STAYS_g_Plate_No__1_GenomeWideSNP_6_H09_54340	3	1	1	1	0	596008	21180	123470	451358	0	
STORE_p_Sweden_Affy_Wave4_P4_GenomeWideSNP_6_E09_510408	5	1	4	0	0	2415437	28269	2387168	0	0	
KRAAL_g_Plate_No__14_GenomeWideSNP_6_F07_48864	6	2	4	0	0	183719	49394	134325	0	0	
546	7	3	4	0	0	576258	204312	371946	0	0	
LUMEN_p_Dublin_SCZ_Grp3_AffyP11_GenomeWideSNP_6_H07_163550	5	2	3	0	0	170772	101112	69660	0	0	
545	6	2	4	0	0	294948	38356	256592	0	0	
MIXER_p_SwedSCZ_Batch1_Affy_16_GenomeWideSNP_6_C01_362050	4	0	3	1	0	418379	0	345069	73310	0	
WEAVE_g_Plate_8_GenomeWideSNP_6_D04_58342	3	2	1	0	0	81896	34123	47773	0	0	
LYRIC_g_Plate_10_GenomeWideSNP_6_E05_57592	9	5	3	1	0	371793	184446	176110	11237	0	
EMEUS_g_Plate_No__24_GenomeWideSNP_6_D06_50404	9	4	4	1	0	1027892	127931	884558	15403	0	
JOYED_g_Plate_No__7_GenomeWideSNP_6_H06_46548	3	3	0	0	0	79853	79853	0	0	0	
PHLOX_p_Dublin_SCZ_Grp3_AffyP4_GenomeWideSNP_6_C11_165148	1	1	0	0	0	23643	23643	0	0	0	
a520532_00_791511_092009_4061268_16055	3	1	2	0	0	120865	11101	109764	0	0	
MACED_p_Sweden_Affy_Wave4_P22_GenomeWideSNP_6_C12_519876	6	3	3	0	0	414831	129885	284946	0	0	
a520532_00_800281_053110_4074384_14175	3	2	1	0	0	282060	238669	43391	0	0	
SHARD_g_Plate_No__17_GenomeWideSNP_6_A05_46902	4	3	1	0	0	170309	153826	16483	0	0	
20C_E10_BPDConsortium_111008	3	3	0	0	0	65083	65083	0	0	0	
NG_25803_GULFY_g_Gejman_Redo_1_GenomeWideSNP_6_B07_91424	3	3	0	0	0	40511	40511	0	0	0	
5C_G05_BPDConsortium_090408	11	0	7	0	4	487258	0	316773	0	170485	
DISCO_p_Sweden_Affy_Wave4_P31_GenomeWideSNP_6_F05_521804	4	1	1	1	1	127886	26891	53622	12839	34534	
CLAVE_g_Plate_16_GenomeWideSNP_6_B05_59494	3	0	3	0	0	185608	0	185608	0	0	
13C_E02_BPDConsortium_092108	5	3	1	1	0	206521	149453	37436	19632	0	
NG_17670_BLEBS_g_Plate_12_aff_GenomeWideSNP_6_C11_81988	6	1	4	1	0	3079066	32239	2940774	106053	0	
RIGOR_p_ED_Grp3_SCZ_Affy_P2_GenomeWideSNP_6_B11_161250	1	1	0	0	0	39970	39970	0	0	0	
CRAIG_BPDConsortium_0801908_8C_E5	3	2	1	0	0	1076467	1062264	14203	0	0	
ANNUL_g_Plate_No__13_GenomeWideSNP_6_B06_49608	7	4	3	0	0	464500	318943	145557	0	0	
JAPAN_p_ED_Grp3_SCZ_Affy_P1_GenomeWideSNP_6_D04_150440	7	4	3	0	0	1176399	513873	662526	0	0	
ARDOR_g_Plate_No__31_GenomeWideSNP_6_C12_51868	4	1	3	0	0	392256	48090	344166	0	0	
a520532_00_793253_122009_4067260_72742	1	0	1	0	0	11972	0	11972	0	0	
3C_A06_BPDConsortium_092408	2	0	2	0	0	139645	0	139645	0	0	
REPRO_g_Plate_11_GenomeWideSNP_6_C12_57892	8	7	0	1	0	198654	152007	0	46647	0	
4A_08	4	2	2	0	0	1911653	1718252	193401	0	0	
MUDDY_p_SwedSCZ_Batch1_Affy_3_GenomeWideSNP_6_B12_354560	7	3	2	1	1	268120	99789	51499	10779	106053	
98512_LOINS_g_Plate_No__35_GenomeWideSNP_6_H08_52774	4	1	3	0	0	227001	11296	215705	0	0	
NG_31227_KIRNS_g_Plate_25_aff_GenomeWideSNP_6_A09_85442	2	1	1	0	0	55895	30059	25836	0	0	
RAJAH_p_SwedSCZ_Batch1_Affy_11_GenomeWideSNP_6_G06_362348	3	0	3	0	0	817889	0	817889	0	0	
DRESS_p_Cardiff_Grp4_Affy_P5_GenomeWideSNP_6_A04_169980	6	3	3	0	0	597808	414631	183177	0	0	
HOLDS_p_Dublin_SCZ_Grp3_AffyP7_GenomeWideSNP_6_G09_164740	2	1	1	0	0	74573	54385	20188	0	0	
D2312_GenomeWideSNP_6	4	1	3	0	0	380377	42029	338348	0	0	
a520532_00_796413_022010_4069417_98875	6	4	0	1	1	170540	113421	0	16782	40337	
a520532_00_797874_033110_4070009_45531	1	0	1	0	0	26262	0	26262	0	0	
FILES_p_SwedSCZ_Batch1_Affy_4_GenomeWideSNP_6_A03_354326	3	1	2	0	0	93644	37589	56055	0	0	
1517BPR0729_20100826_GWS6	3	1	2	0	0	43077	12540	30537	0	0	
REPRO_g_Plate_11_GenomeWideSNP_6_B12_57890	2	2	0	0	0	50626	50626	0	0	0	
AHEAD_p_Cardiff_Grp4_Affy_P13_GenomeWideSNP_6_E06_170874	2	1	1	0	0	324911	252914	71997	0	0	
VAGUS_g_Plate_24_GenomeWideSNP_6_A10_61362	5	2	2	0	1	668479	234062	412269	0	22148	
ISSUE_p_SwedSCZ_Batch1_Affy_8_GenomeWideSNP_6_G07_355246	4	3	1	0	0	251182	168589	82593	0	0	
OBOLS_p_Sweden_Affy_Wave4_P30_GenomeWideSNP_6_H01_521720	2	0	2	0	0	69320	0	69320	0	0	
DRESS_p_Cardiff_Grp4_Affy_P5_GenomeWideSNP_6_D12_170114	9	6	2	1	0	1255598	372587	777678	105333	0	
LAURA_p_Sweden_B1_w4_Redos_GenomeWideSNP_6_B07_538782	3	1	0	0	2	259102	20005	0	0	239097	
BRAWS_p_SwedSCZ_Batch1_Affy_1_GenomeWideSNP_6_C06_353996	2	1	1	0	0	70075	21029	49046	0	0	
NG_63492_GULFY_g_Gejman_Redo_1_GenomeWideSNP_6_D11_91480	3	2	1	0	0	220340	200872	19468	0	0	
ADYTA_g_Plate_22_GenomeWideSNP_6_A03_59082	8	6	1	1	0	317353	254005	47465	15883	0	
JAPAN_p_ED_Grp3_SCZ_Affy_P1_GenomeWideSNP_6_A09_150514	5	4	1	0	0	275221	183636	91585	0	0	
14C_D06_BPDConsortium_092508	5	2	3	0	0	212032	42478	169554	0	0	
ANNUL_g_Plate_No__13_GenomeWideSNP_6_C05_49594	3	2	1	0	0	97425	80253	17172	0	0	
u012	4	2	2	0	0	797604	144508	653096	0	0	
u013	6	0	3	1	2	1132436	0	237386	663180	231870	
u016	18	2	16	0	0	1622126	51782	1570344	0	0	
u017	8	4	3	0	1	553630	110548	429982	0	13100	
u018	4	2	2	0	0	158752	124130	34622	0	0	
12C_C04_BPDConsortium_111908	5	3	2	0	0	369664	308776	60888	0	0	
14713_KECKS_g_Plate_No__40_GenomeWideSNP_6_G01_63034	3	0	3	0	0	163156	0	163156	0	0	
ARDEB_p_Sweden_Affy_Wave4_P8_GenomeWideSNP_6_B08_513242	2	1	1	0	0	65063	49679	15384	0	0	
a520532_00_783842_072009_4059638_79976	4	0	4	0	0	358362	0	358362	0	0	
a520532_00_783842_072009_4059638_79972	4	3	1	0	0	144187	123421	20766	0	0	
